node_id,address,name,countries,country_codes,sourceID,valid_until,note,working_address
33000192,"PO BOX F-42544 FREEPORT, GRAND BAHAMA",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box f42544 freeport grand bahama
33000193,"PO BOX F-42544 FREEPORT, GR BAHAMA",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box f42544 freeport gr bahama
33000194,"CHANCERY COURT THE MALL FREEPORT, GRAND BAHAMA",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,chancery court the mall freeport grand bahama
33000195,PO BOX F-42682 FREEPORT BAHAMAS,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box f42682 freeport bahamas
33000196,JPMORGAN TRUST COMPANY (BAHAMAS) LIMIT ED # 49539,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,jpmorgan trust company bahamas limit ed  49539
33000197,PO BOX N-3708 BAHAMAS FINANCIAL CENTRE SHIRLEY & CHARLOTTE STREETS,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n3708 bahamas financial centre shirley and charlotte street
33000198,"PO BOX N-3708 BAHAMAS FINANCIAL CENTRE PO BOX N-3708 SHIRLEY & CHARLOTTE STS, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n3708 bahamas financial centre po box n3708 shirley and charlotte street nassau bahamas
33000199,"PROVIDENCE HOUSE, EAST HILL STREET PO BOX N-3910, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,providence house east hill street po box n3910 nassau bahamas
33000200,"#308 EAST BAY STREET PO BOX N-8181, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,308 east bay street po box n8181 nassau bahamas
33000201,"PO BOX N-7101, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n7101 nassau bahamas
33000202,"PO BOX F-42578 CHANCERY HOUSE FREEPORT, GRAND BAHAMA",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box f42578 chancery house freeport grand bahama
33000203,"CHANCERY HOUSE PO BOX F-42578 FREEPORT, GRAND BAHAMA",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,chancery house po box f42578 freeport grand bahama
33000204,"50 SHIRLEY STREET PO BOX N-624, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,50 shirley street po box n624 nassau bahamas
33000206,"EAST & SHIRLEY STREET, 1ST FLOOR COLUMBUS HOUSE, PO BOX N-9665, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,east and shirley street first floor columbus house po box n9665 nassau bahamas
33000207,"EAST & SHIRLEY STREETS COLOMBUS HOUSE PO BOX N-9665, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,east and shirley street colombus house po box n9665 nassau bahamas
33000208,"PO BOX CB-11688, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box cb11688 nassau bahamas
33000209,"2ND FLOOR, TRADE WINDS BUILDING PO BOX-N 7518, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,second floor trade winds building po boxn 7518 nassau bahamas
33000210,"PO BOX N-3334, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n3334 nassau bahamas
33000211,"PO BOX N-7776, NASSAU, BAHAMAS LYFORD CAY",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n7776 nassau bahamas lyford cay
33000212,"TEMPLETON BUILDING, LYFORD CAY PO BOX N-7776-348, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,templeton building lyford cay po box n7776348 nassau bahamas
33000213,PO BOX N-4916 NASSAU,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n4916 nassau
33000214,"BOLAM HOUSE KING & GEORGE STREETS PO BOX N-1262, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,bolam house king and george street po box n1262 nassau bahamas
33000215,"PO BOX N-3645, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n3645 nassau bahamas
33000218,"OLD FORT BAY WEST BAY STREET PO BOX SP-61302, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,old fort bay west bay street po box sp61302 nassau bahamas
33000219,MAREVA HOUSE 4 GEORGE STREET PO BOX N-3937 BAHAMAS,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,mareva house 4 george street po box n3937 bahamas
33000221,"PO BOX N-7757, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n7757 nassau bahamas
33000222,"EAST BAY STREET PO BOX N-7757, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,east bay street po box n7757 nassau bahamas
33000223,"49 COLLINS AVENUE PO BOX N-7816, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,49 collins avenue po box n7816 nassau bahamas
33000224,"PO BOX F-437 FREEPORT, GR BAHAMA BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box f437 freeport gr bahama bahamas
33000225,"PO BOX N-8181, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n8181 nassau bahamas
33000226,PO BOX N-4839 NASSAU,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n4839 nassau
33000227,"PO BOX N-7108, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n7108 nassau bahamas
33000228,"PO BOX F-44646 FREEPORT, GR BAHAMA",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box f44646 freeport gr bahama
33000229,"NO 3 CABLE BEACH WEST BAY STREET PO BOX CB-11233, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,no 3 cable beach west bay street po box cb11233 nassau bahamas
33000230,PO BOX N-4439 NASSAU,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n4439 nassau
33000231,"EQUITY TRUST HOUSE CAVES VILLAGE WEST PO BOX N-10697, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,equity trust house caves village west po box n10697 nassau bahamas
33000232,"BULDG 10, OFFICE NO2, CAVES VILLAGE PO BOX CB-12263, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,buldg 10 office no2 caves village po box cb12263 nassau bahamas
33000233,"WEST BAY STREET PO BOX N7788, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,west bay street po box n7788 nassau bahamas
33000234,"LYFORD CAY HOUSE, LYFORD CAY PO BOX N-7785, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,lyford cay house lyford cay po box n7785 nassau bahamas
33000235,"PO BOX N-7788, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n7788 nassau bahamas
33000236,"PO BOX F-40773 FREEPORT, GR BAHAMA 242-352-7291",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box f40773 freeport gr bahama 2423527291
33000237,"SCOTIA HOUSE 404 EAST BAY STREET PO BOX N-3016, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,scotia house 404 east bay street po box n3016 nassau bahamas
33000239,"COMPANY MERGED WITH SCOTIABANK (BAHAMAS ) LTD # 51177, 44311",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,company merged with scotiabank bahamas  ltd  51177 44311
33000240,"PO BOX N-3016 SCOTIA HOUSE 404 EAST BAY STREET, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n3016 scotia house 404 east bay street nassau bahamas
33000241,"PO BOX N-123 MONTAGUE STERLING CENTRE, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n123 montague sterling centre nassau bahamas
33000242,"SUITE #102 SAFFREY SQUARE 1ST FLOOR, PO BOX CB-13937 BAY ST & BANK LANE, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,suite 102 saffrey square first floor po box cb13937 baystreetand bank lane nassau bahamas
33000243,"SUITE #102 SAFFREY SQUARE 1ST FLOOR, BAY STREET & BANK LANE CB-13937, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,suite 102 saffrey square first floor bay street and bank lane cb13937 nassau bahamas
33000244,"LYFORD FINANCIAL CENTRE PO BOX N-7776/514, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,lyford financial centre po box n7776514 nassau bahamas
33000245,"MADERIA STREET & MOUNT ROYAL AVENUE PO BOX N-3692, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,maderia street and mount royal avenue po box n3692 nassau bahamas
33000246,"LYFORD MANOR, LYFORD CAY PO BOX N-10051, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,lyford manor lyford cay po box n10051 nassau bahamas
33000247,"DOWDESWELL STREET & DUNMORE LANE PO BOX N-102, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,dowdeswell street and dunmore lane po box n102 nassau bahamas
33000248,"PO BOX N-102 DOWDESWELL STREET & DUNMORE LANE, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n102 dowdeswell street and dunmore lane nassau bahamas
33000250,PO BOX N-4465 NASSAU,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n4465 nassau
33000251,"WINTERBOTHAM PLACE MARLBOROUGH & QUEEN STS, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,winterbotham place marlborough and queen street nassau bahamas
33000252,"3RD FLOOR, ONE MONTAGUE PLACE, EAST BAY ST PO BOX N3231, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,third floor one montague place east baystreetpo box n3231 nassau bahamas
33000253,"NEIL'S COURT, #9 RUSTY BETHEL DRIVE (3RD TERRACE EAST), PO BOX N-1953, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,neils court 9 rusty bethel drive third terrace east po box n1953 nassau bahamas
33000254,"PO BOX N-1953 PO BOX N-1953, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n1953 po box n1953 nassau bahamas
33000255,PO BOX N-763 NASSAU,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n763 nassau
33000256,"PO BOX N-1965, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n1965 nassau bahamas
33000257,"PO BOX N-1216, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n1216 nassau bahamas
33000258,"TEMPLETON BUILDING, LYFORD CAY PO BOX N-9204, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,templeton building lyford cay po box n9204 nassau bahamas
33000259,"GOODMAN'S BAY CORPORATE CENTRE PO BOX SS-5498 SUITE# 261 WEST BAY ST, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,goodmans bay corporate centre po box ss5498 suite 261 west baystreetnassau bahamas
33000260,"PO BOX N-4723, NASSAU, BAHAMAS BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n4723 nassau bahamas bahamas
33000261,"SUITE 6,7 & 8 REGENT CENTRE PO BOX F-502 FREEPORT, GRAND BAHAMA",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,suite 67 and 8 regent centre po box f502 freeport grand bahama
33000262,"PO BOX N-8174, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n8174 nassau bahamas
33000263,"PO BOX N-7525, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n7525 nassau bahamas
33000264,"G K SYMONETTE BUILDING, SHIRLEY STREET PO BOX N-7525, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,g k symonette building shirley street po box n7525 nassau bahamas
33000265,"PO BOX N-1576, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n1576 nassau bahamas
33000266,"THOMPSON BLVD PO BOX N-1576, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,thompson boulevard po box n1576 nassau bahamas
33000267,PO BOX N-4274 NASSAU,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n4274 nassau
33000268,"PO BOX F-2597 FREEPORT, GR BAHAMA",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box f2597 freeport gr bahama
33000269,PO BOX F-43808 FREEPORT,,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box f43808 freeport
33000270,"LYFORD CAY HOUSE, 3RD FLOOR, LYFORD CAY PO BOX N-3024, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,lyford cay house third floor lyford cay po box n3024 nassau bahamas
33000271,"PO BOX N-3024, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n3024 nassau bahamas
33000272,"PO BOX N-3114, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,po box n3114 nassau bahamas
33000273,"GOODMAN'S BAY CORPORATE CENTRE PO BOX CB-10976 WEST BAY STREET, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,goodmans bay corporate centre po box cb10976 west bay street nassau bahamas
33000274,"BAYSIDE EXECUTIVE PARK WEST BAY STREET PO BOX CB-10976, NASSAU, BAHAMAS",,Bahamas,BHS,Paradise Papers - Bahamas corporate registry,Bahamas corporate registry data is current through 2016,,bayside executive park west bay street po box cb10976 nassau bahamas
